date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers,outlinks,tcooutlinks,sourceLabel
2018-10-18 10:26:20+00:00,1052868475096653824,@iPakLad Pichle dino ye saare twitter ki pagal pakistani awaam ki twaja ka markaz raha hai😂😂😂...achi baat hai tm nhi jante..ignore kro😂😂😂,https://twitter.com/GhooSt_RideRr/status/1052868475096653824,@iPakLad Pichle dino ye saare twitter ki pagal pakistani awaam ki twaja ka markaz raha hai😂😂😂...achi baat hai tm nhi jante..ignore kro😂😂😂,GhooSt_RideRr,1677,1,0,0,0,hi,1052867542585233409,,,,,1.0528679854115308e+18,https://twitter.com/iSedLad,,,,,,,,,Twitter for Android
2018-10-15 18:14:53+00:00,1051899227830448128,@MoktanBina @ColorsTV @sreesanth36 @anupjalota @ms_dipika Aur ye baat bhi hai ki jaisi aapki soch hoti hai ya aapka jaisa character hota hai aap bhi usi tarah dekhti ho ... islie dipika itni achi lag rhi hai aapko .... chlo koi nhi dipika final tak zarur jayegi negative vamp zarur final tak jaati hai...,https://twitter.com/sarkardev60/status/1051899227830448128,@MoktanBina @ColorsTV @sreesanth36 @anupjalota @ms_dipika Aur ye baat bhi hai ki jaisi aapki soch hoti hai ya aapka jaisa character hota hai aap bhi usi tarah dekhti ho ... islie dipika itni achi lag rhi hai aapko .... chlo koi nhi dipika final tak zarur jayegi negative vamp zarur final tak jaati hai...,sarkardev60,141,0,0,0,0,hi,1051870068123062272,,,,,,,"[User(username='MoktanBina', id=1244216936927350784, displayname='Bina Moktan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ColorsTV', id=18238260, displayname='ColorsTV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sreesanth36', id=110384744, displayname='Sreesanth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='anupjalota', id=110519587, displayname='Anup Jalota', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ms_dipika', id=3244141357, displayname='Dipika Kakar Ibrahim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='MoktanBina', id=1244216936927350784, displayname='Bina Moktan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ColorsTV', id=18238260, displayname='ColorsTV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sreesanth36', id=110384744, displayname='Sreesanth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='anupjalota', id=110519587, displayname='Anup Jalota', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ms_dipika', id=3244141357, displayname='Dipika Kakar Ibrahim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-14 16:50:32+00:00,1051515610935508993,"Bilkul b achi episode nhi the ye kya baat hoi Arohi b mrr gai or deep ....
Deep Roty howy bilkul b acha nhi lgta , or Tara ny bht Galt Kiya hai , 
#IshqMeinMarjawan #deep #Aarohi 
@Theniasharma
@Thearjunbijlani https://t.co/kleDrdDjMM",https://twitter.com/Ishyy_Butt/status/1051515610935508993,"Bilkul b achi episode nhi the ye kya baat hoi Arohi b mrr gai or deep ....
Deep Roty howy bilkul b acha nhi lgta , or Tara ny bht Galt Kiya hai , 
#IshqMeinMarjawan #deep #Aarohi 
@Theniasharma
@Thearjunbijlani https://t.co/kleDrdDjMM",Ishyy_Butt,726,1,2,7,0,in,1051515610935508993,,"[Photo(previewUrl='https://pbs.twimg.com/media/Dpe72v7WkAAP-us?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dpe72v7WkAAP-us?format=jpg&name=large')]",,,,,"[User(username='Theniasharma', id=2409001782, displayname='NIA SHARMA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Thearjunbijlani', id=470885782, displayname='Arjun Bijlani', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['IshqMeinMarjawan', 'deep', 'Aarohi']",,"[User(username='Theniasharma', id=2409001782, displayname='NIA SHARMA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Thearjunbijlani', id=470885782, displayname='Arjun Bijlani', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-14 14:31:17+00:00,1051480567190044672,"@hmarpyariSHILPU Sahi Baat Bilkul...

Are Bhai Nhi Achi Lagi Baat toh Ignore karo Na...Maatha Kahe Garam kar rahe ho..

Ye Kaha Ka Rule Hai ke 

Jo tumko ho pasand wahi Baat kahege..

Jo Baat Samjh Na Aaye Wo Galat nhi hoti...",https://twitter.com/_Agape_Forever/status/1051480567190044672,"@hmarpyariSHILPU Sahi Baat Bilkul...

Are Bhai Nhi Achi Lagi Baat toh Ignore karo Na...Maatha Kahe Garam kar rahe ho..

Ye Kaha Ka Rule Hai ke 

Jo tumko ho pasand wahi Baat kahege..

Jo Baat Samjh Na Aaye Wo Galat nhi hoti...",_Agape_Forever,358,0,0,1,0,hi,1051471780374691840,,,,,,,"[User(username='hmarpyariSHILPU', id=1339186240747257857, displayname='Rèæl Wālî Åñkï 😎', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='hmarpyariSHILPU', id=1339186240747257857, displayname='Rèæl Wālî Åñkï 😎', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-13 18:26:43+00:00,1051177426502467584,"@Shahid_194m @PAKparadize @pmlnLions @KhSaad_Rafique Ager aap k pas bhi paisa ho ga tu aap bhi kisi achi jagah hi jao ge ilaj karwane, ye koi bari baat nhi. Niyazi jo cycle ki misaal deta tha khud bani gala se helicopter per ata tha aur kutey saath hote thay. Phir kehta k 55 rupey liter hai patrol. Sharm nhi aati",https://twitter.com/Muhamma65964425/status/1051177426502467584,"@Shahid_194m @PAKparadize @pmlnLions @KhSaad_Rafique Ager aap k pas bhi paisa ho ga tu aap bhi kisi achi jagah hi jao ge ilaj karwane, ye koi bari baat nhi. Niyazi jo cycle ki misaal deta tha khud bani gala se helicopter per ata tha aur kutey saath hote thay. Phir kehta k 55 rupey liter hai patrol. Sharm nhi aati",Muhamma65964425,10,1,0,0,0,hi,1049534101311709184,,,,,1.0511756150077399e+18,https://twitter.com/Shahid_194m,"[User(username='Shahid_194m', id=1406622289, displayname='شاہد محمود دھمیال', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PAKparadize', id=1017744511932526592, displayname='ٹویٹر کا سپریم لیڈر', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PMLNLions', id=313759603, displayname='Nawaz Sharif Welcome', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KhSaad_Rafique', id=2507863381, displayname='Khawaja Saad Rafique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Shahid_194m', id=1406622289, displayname='شاہد محمود دھمیال', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PAKparadize', id=1017744511932526592, displayname='ٹویٹر کا سپریم لیڈر', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PMLNLions', id=313759603, displayname='Nawaz Sharif Welcome', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KhSaad_Rafique', id=2507863381, displayname='Khawaja Saad Rafique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-11 13:03:42+00:00,1050371364396314624,@imusmanganai @dabi_tina @AtharAamirKhan Anpd hai tbhi to tum jese logo ki maar rkhi h Usne...Or Tbhi to Tumhaari Ftti hai Bro...Unse...Wakai Ek Anpd aadmi Aaj India ko Achi rah pr Le ja rha...hai or baat rhi anpd ki vo To PM @narendramodi Bn Gye ....khopdiwale tu to pda likha h Na...Tune kya ukhada...Ye Pak nhi h bro,https://twitter.com/Sachinp1996/status/1050371364396314624,@imusmanganai @dabi_tina @AtharAamirKhan Anpd hai tbhi to tum jese logo ki maar rkhi h Usne...Or Tbhi to Tumhaari Ftti hai Bro...Unse...Wakai Ek Anpd aadmi Aaj India ko Achi rah pr Le ja rha...hai or baat rhi anpd ki vo To PM @narendramodi Bn Gye ....khopdiwale tu to pda likha h Na...Tune kya ukhada...Ye Pak nhi h bro,Sachinp1996,101,0,0,1,0,in,1050297282971803649,,,,,1.0503007833196462e+18,https://twitter.com/AllahRahemKare,"[User(username='dabi_tina', id=804179888244539392, displayname='Tina Dabi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AtharAamirKhan', id=231077617, displayname='Athar Aamir Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='narendramodi', id=18839785, displayname='Narendra Modi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='dabi_tina', id=804179888244539392, displayname='Tina Dabi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AtharAamirKhan', id=231077617, displayname='Athar Aamir Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='narendramodi', id=18839785, displayname='Narendra Modi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-10 15:13:30+00:00,1050041640360923137,@ShayarSalman Bht hi badhya jawab inlogo ke muh se ye baat achi nhi lgti khud ka zameer to beach di hai baki log ke zameer ka sauda krwa rahi hai.,https://twitter.com/i_m_shm_mansa/status/1050041640360923137,@ShayarSalman Bht hi badhya jawab inlogo ke muh se ye baat achi nhi lgti khud ka zameer to beach di hai baki log ke zameer ka sauda krwa rahi hai.,i_m_shm_mansa,2420,0,0,1,0,hi,1049869448918851585,,,,,1.0498694489188516e+18,https://twitter.com/ShayarSalman,"[User(username='ShayarSalman', id=213305919, displayname='Salman Zafar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ShayarSalman', id=213305919, displayname='Salman Zafar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-10 12:10:32+00:00,1049995596554227713,@niyati_jenshad @HC41955767 @SweetttPepper Are ye toh achi baat hai na jenny ne dislike nhi kia...kyunki agar dislike krti toh kuch log khte dkho jenny ko pasand nhi ship krna bnd kr do last  jenshad toh hoga,https://twitter.com/anshika_zoya/status/1049995596554227713,@niyati_jenshad @HC41955767 @SweetttPepper Are ye toh achi baat hai na jenny ne dislike nhi kia...kyunki agar dislike krti toh kuch log khte dkho jenny ko pasand nhi ship krna bnd kr do last  jenshad toh hoga,anshika_zoya,172,1,0,5,0,in,1049983907679080448,,,,,1.0499950225133978e+18,https://twitter.com/niyu_enthuctlet,"[User(username='SweetttPepper', id=475642907, displayname='SThuTi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='SweetttPepper', id=475642907, displayname='SThuTi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-10 07:25:47+00:00,1049923934550802432,@KapilMishra_IND Sahi hai raid padi achi baat hai par ye same IT dept mulayam mayawati ke yha raid kyu nhi Marta. Chndrababu Naidu ke yha raid kyu nhi Marta..janardan Reddy ke yha kyu nhi..Robert vadra ke yha kyu nhi..chidabram ke yha kyu nhi....kahi sab neta mil Kar public ki nhi bana rahe.,https://twitter.com/jain94a/status/1049923934550802432,@KapilMishra_IND Sahi hai raid padi achi baat hai par ye same IT dept mulayam mayawati ke yha raid kyu nhi Marta. Chndrababu Naidu ke yha raid kyu nhi Marta..janardan Reddy ke yha kyu nhi..Robert vadra ke yha kyu nhi..chidabram ke yha kyu nhi....kahi sab neta mil Kar public ki nhi bana rahe.,jain94a,69,0,0,2,0,in,1049903895835762689,,,,,1.0499038958357627e+18,https://twitter.com/KapilMishra_IND,"[User(username='KapilMishra_IND', id=31656892, displayname='Kapil Mishra', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='KapilMishra_IND', id=31656892, displayname='Kapil Mishra', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-09 10:11:37+00:00,1049603279209078784,@Pr_D_ @samajwadi_ @ArvindKejriwal @AlpeshThakor_ Petrol diesel aaj bhi tmhe usi rate par mil rha hai aur Doller k samne Rupee ka sbse zyada vikas hua wo h achi baat hai....Aaj desh me log stable nhi ye b tmhre liye achi bat h desh me shanti hai aesi k aaj s phle kabhi nhi rhi,https://twitter.com/ShoaibZaidi4254/status/1049603279209078784,@Pr_D_ @samajwadi_ @ArvindKejriwal @AlpeshThakor_ Petrol diesel aaj bhi tmhe usi rate par mil rha hai aur Doller k samne Rupee ka sbse zyada vikas hua wo h achi baat hai....Aaj desh me log stable nhi ye b tmhre liye achi bat h desh me shanti hai aesi k aaj s phle kabhi nhi rhi,ShoaibZaidi4254,287,0,0,0,0,hi,1049554641149718528,,,,,1.0496020281402982e+18,https://twitter.com/Pr_D_,"[User(username='Pr_D_', id=1030022026210111488, displayname='प्रिया_दिव्यांशा', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='samajwadi_', id=2886938532, displayname='समाजवादी 🏹', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ArvindKejriwal', id=405427035, displayname='Arvind Kejriwal', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AlpeshThakor_', id=3778846579, displayname='Alpesh Thakor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Pr_D_', id=1030022026210111488, displayname='प्रिया_दिव्यांशा', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='samajwadi_', id=2886938532, displayname='समाजवादी 🏹', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ArvindKejriwal', id=405427035, displayname='Arvind Kejriwal', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AlpeshThakor_', id=3778846579, displayname='Alpesh Thakor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-09 06:33:08+00:00,1049548297319280641,"@pappuyadavjapl Achi baat hai sir,Lekin ye log Jo itna palayan kiye hai Esme Bihar govt ki v nakami Ko dikahata hai,kyu Bihar govt me capability nhi hai Bihar ke logo Ko Bihar me hi job diya jaye, industry lagaya jaye,job create Kiya jaye, students ho ya labour ho sab other state me maar khate h",https://twitter.com/Shailendrak390/status/1049548297319280641,"@pappuyadavjapl Achi baat hai sir,Lekin ye log Jo itna palayan kiye hai Esme Bihar govt ki v nakami Ko dikahata hai,kyu Bihar govt me capability nhi hai Bihar ke logo Ko Bihar me hi job diya jaye, industry lagaya jaye,job create Kiya jaye, students ho ya labour ho sab other state me maar khate h",Shailendrak390,3152,0,0,1,0,hi,1049531252687159296,,,,,1.0495312526871593e+18,https://twitter.com/pappuyadavjapl,"[User(username='pappuyadavjapl', id=300787447, displayname='Pappu Yadav', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='pappuyadavjapl', id=300787447, displayname='Pappu Yadav', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android
2018-10-08 17:28:52+00:00,1049350932293701633,"@chaudhry_nabeel AGR NHI BHI DIYA NOTICE TU ACHI BAAT HAI K  TAJAWAZAT HTYE GYE ,,, YE UN KO BHI PTA THA K YE GHAIR KANONI HAI TU PHIR JHA PUBLIC K CHLNE KI JGA HAI WHA KABZA KYUN ?",https://twitter.com/saqib90948716/status/1049350932293701633,"@chaudhry_nabeel AGR NHI BHI DIYA NOTICE TU ACHI BAAT HAI K  TAJAWAZAT HTYE GYE ,,, YE UN KO BHI PTA THA K YE GHAIR KANONI HAI TU PHIR JHA PUBLIC K CHLNE KI JGA HAI WHA KABZA KYUN ?",saqib90948716,19,0,0,0,0,hi,1049325685725126662,,,,,1.0493256857251267e+18,https://twitter.com/chaudhry_nabeel,"[User(username='chaudhry_nabeel', id=148806508, displayname='Nabeel Chaudhry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='chaudhry_nabeel', id=148806508, displayname='Nabeel Chaudhry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone
